text,fake,hatespeech,toxicity
"Initiative Abortion Buddy - Eine Abtreibung kann sehr einsam sein
https://t.co/mY66ln1qJq",0,0,1
"Und soweit ich die Menschenrechte - auch die des ungeborenen Kindes - verstanden habe, ist dieser Schritt nicht nur gerechtfertigt, sondern notwendig.

#Abtreibung #218StGB",0,0,0
Petition an Bundesparteiobmann Karl Nehammer: NEIN zu Abtreibung: Richtet die ÖVP wieder klar gegen Abtreibung aus! - https://t.co/0YDZSdm5Xf,0,0,1
ich bin eine misslungene abtreibung haha,0,0,0
"Patriarchat, wenn eine Familienministerin - also weiblich, Frau, Mensch mit Uterus, wie immer man es nennt - die in ca. 20% der Fälle auf Drängen des Mannes erfolgende Abtreibung, und zwar in der Hälfte der Fälle von Mädchen, kritisch sieht.

ProAbortion halt. 🤡🤡",0,0,1
"Randgruppe, wenn man im eigenen Bundesland 37% bei der letzten Wahl holte und in Umfragen aktuell bei ca. 40% steht?

Abtreibungsfans können nicht anders als Realität leugnen.

Sonst müssten sie ja einsehen, dass Abtreibung menschliches Leben tötet.",0,0,1
"Scharf urteilt das Bundesland Bayern über einen Vorstoß von Bundesfamilienministerin @lisapaus. Sie will die #Abtreibung aus dem Strafrecht tilgen. Droht ein Kulturkampf um den #Lebensschutz?

https://t.co/iSPIHXkBAZ",0,0,1
"Eine tolle Initiative. #AbortionIsAnIssueOfHealthcareNotPenaltyLaw
Initiative Abortion Buddy - Eine Abtreibung kann sehr einsam seinhttps://www.deutschlandfunkkultur.de/abtreibung-und-schwangerschaftsabbruch-initiative-abortion-buddy-100.html",0,0,0
"Kardinal George Pell ist tot: Pell lehnte die Rechte der Frauen ab und sagte, Abtreibung sei ""ein schlimmerer moralischer Skandal als der sexuelle Missbrauch junger Menschen durch Priester"". Pell verunglimpfte die LGBTQ+Community und schütze Pädophile in der katholischen Kirche.",0,0,1
"Die sozialdemokratische Abgeordnete @KotulaKat unterstützt 1 Frau, die beschuldigt wird, 1 anderen Frau bei einer Abtreibung geholfen zu haben. Derzeit läuft die Gerichtsverhandlung. @SPOE_Frauen sind solidarisch mit unseren Schwestern #Polen #mybodymychoice",0,0,1
"#CSU die Trump-Partei

#Abtreibung 
#FrauenrechteSindMenschenrechte 
auch in Bayern",0,0,0
"#Abtreibung 

Wie die deutsche Bundesregierung
das Volk spaltet und einen ""Kulturkampf"" entfacht:

https://t.co/miuGGdZoUp",0,0,1
Rechtslage zu Abtreibung: Bayerische Familienministerin: Abschaffung von Paragraf 218 wäre verfassungswidrig https://t.co/wRFTJCgCeL,0,0,1
"#Abtreibung
""Bayern droht mit Klage bei Abschaffung von strafrechtlichem Verbot von Abtreibungen""
https://t.co/XNUwPSCE6j",0,0,1
"Die Bundesregierung sollte nicht die Hand an den Kompromiss zur Abtreibung legen, warnt Ulrich Waschki. Statt Debatten der 90er Jahre zu entfachen, sieht er einen anderen Ansatz. https://t.co/pS7SwO1xsG",0,0,1
[dieStandard - https://t.co/dinAZOA2vr] Polin steht wegen Hilfe zur Abtreibung wieder vor Gericht https://t.co/uFXf29OMiJ,0,0,1
"Polin steht wegen Hilfe zur Abtreibung wieder vor Gericht Es ist der erste Prozess seiner Art, de... https://t.co/ZnWekLOTVG
https://t.co/ZnWekLOTVG",0,0,1
Polin steht wegen Hilfe zur Abtreibung wieder vor Gericht:  https://t.co/Yovg3kdYA8,0,0,1
Polin steht wegen Hilfe zur Abtreibung wieder vor Gericht: https://t.co/TTmUOInDUR,0,0,1
Johannes Paul II. wollte mit seiner Aufforderung an die deutschen Bischöfe ein Signal für den Lebensschutz setzen. So wurde das Thema Abtreibung zur Zerreißprobe für die Kirche.  https://t.co/cdYHl4G7Vn,0,0,1
Abtreibung darf nicht Teil der Ärzteausbildung werden – Gewissensfreiheit verteidigen! https://t.co/VoOgePF7dF,0,0,1
Streit um #Abtreibung - Bayern droht im Fall einer Streichung von Paragraf 218 aus dem Strafgesetzbuch mit einer Klage vor dem Bundesverfassungsgericht ⁦@BVerfG⁩ : „Wir stehen zum Schutz von Mutter und Kind. Ein Schwangerschaftsabbruch beendet Leben“ https://t.co/0ccN1Bo6aG,0,0,1
USA: Keine Abtreibung mehr in Alabama | ARTE Reportage #Rassismus #Abtreibungen #USA  https://t.co/PORDafsJOH via @YouTube,0,0,1
#Hartzundherzlich Angelina ist auch so eine Kandidatin wo man denkt Abtreibung oder Fehlgeburt wäre besser fürs Kind,0,0,1
"#Abtreibung – bald legal in #Deutschland ?

Streichung von §218: Fakten und Hintergründe

https://t.co/7sxumpEGmR",0,0,1
https://t.co/VunOIMyc7t 🧑‍🏫 »US-Gesetze gegen Abtreibung sind lebensgefährlich – kaum jemand redet mehr darüber!« https://t.co/BYp1u3FVNa #Propagandist.in #Propaganda #Persuasion,0,1,1
"Und dann wird @itsuwe mit den Orthodoxen über Frauenrechte, LGBTIQ*, sexuelle Selbstbestimmung, Transrechte und Abtreibung reden. Ganz sicher. #OBWahlkampfFFM",0,0,0
"Seit dem Sommer sind in vielen #US-Bundesstaaten #Abtreibungen verboten. Mit katastrophalen Auswirkungen. ""Ich werde verdammt noch einmal einfach auf diesem Tisch verbluten"", fleht eine Frau aus #Idaho, der trotz #Fehlgeburt eine #Abtreibung verwehrt wird. https://t.co/28bs8kl3Og",0,0,1
US-Gesetze gegen Abtreibung sind lebensgefährlich – kaum jemand redet mehr darüber! #Volksverpetzer https://t.co/KHJ3JoI4PX https://t.co/zkxax3gfrW,0,0,1
"Neuer Beitrag: ""USA: Keine Abtreibung mehr in Alabama | ARTE Reportage"" -  https://t.co/h9MVkG7kD5 | ARTEde, Wissen",0,0,1
"Ich bin schockiert und empört.Merkel was soll das???!
#abtreibung#fuckthegovernment",0,0,1
ARTE: USA: Keine Abtreibung mehr in Alabama | ARTE Reportage https://t.co/KRdNDdzAb1,0,0,1
New video by ARTEde: USA: Keine Abtreibung mehr in Alabama | ARTE Reportage https://t.co/Y5zfaTEDPj,0,1,1
"Abtreibung-Ärztin in Deutschland: „Zu uns kommen auch Bibeltreue“
von Tatjana Coerschulte
Die niederländische Ärztin Gabie Raven spricht über den Arbeitsalltag in ihrer neuen Abtreibungsklinik in Deutschland.
https://t.co/WC2Uz6R669
#AmnestyWomen
#AmnestyFrauen",0,0,1
"Im Allgemeinen bin ich absolut gegen Abtreibung, aber hier würde ich eine Ausnahme machen!! https://t.co/MfryxHAH2n",0,0,1
"Abtreibung im Islam ist Mord, wenn… Im Islam können diese Fragen mit Hilfe des Korans erörtert werden – Kerem Adıgüzel zeigt eine Möglichkeit, auf diese Fragen Antworten zu finden #religion.ch #irascotis https://t.co/uc6fp6kCNL",0,0,1
Papst gegen «Recht auf Abtreibung» und Todesstrafe. https://t.co/lhXQ6DxCPF,0,0,1
"Toll der neueröffnete Standort für Kinderwunsch ist bei meiner alten Gyn eingezogen, die mir eine Abtreibung angeboten hat als ich Schmerzen hatte 😫
Das Jahr geht ja schonmal gut los😩",0,0,0
"✊️ Innsbruck ist #ProChoice! 
✊️ #Selbstbestimmung ist unser Recht!
✊️ Medizinische Versorgung jetzt!
#abtreibung #schwangerschaftsabbruch",0,1,0
"Warum sind Philosophen so oft Denkversager?
""...Abtreibung ‘ein menschliches Leben zerstört’.

Das Problem ist, dass diese Sichtweise, einmal deutlich formuliert, sehr schwer zu begründen ist.""

=

Hab mich gerade gegen MENSCHENrechte ausgesprochen, merke es aber nicht. 🤡🤡",0,1,0
"Papst gegen „Recht"" auf Abtreibung und Todesstrafe  https://t.co/7yRejB1w72",0,0,1
"Der Papst versucht es hier schön ganzheitlich, und redet eben nicht nur über Abtreibung, sondern auch ""Konflikte, Hunger und Krankheiten"", ""Todesstrafe"" und ""Wegwerfkultur"" gegen ""Kranke, Behinderte und ältere"".

Nix verkehrt daran.",0,0,1
"“Die grundlegende Idee ist, dass, wenn ein Wesen empfindungsfähig ist, es sich auf eine bestimmte Weise anfühlt, dieses Wesen zu sein.” Luke Roelofs on Daily #Philosophy. https://t.co/T8hObzVaxl #abtreibung #ethik",0,0,1
"Gerhard Kardinal Müller: ""Wenn man Gott leugnet, sind die Folgen klar: jakobinischer Terrorismus, Gulag-Terrorismus, Auschwitz-Lager, die Killing Fields, Katyn, aber auch Abtreibung und Euthanasie.""
https://t.co/ZbvXFwHZcq",0,0,1
"PLESSIE. Erneute Abtreibung für Wut-Bowser
https://t.co/foZodOso4o
Bowser's Fury
Viel Spaß mit dem Video 🥰💯🐱❤️🎮",0,1,1
Papst gegen «Recht auf Abtreibung» und Todesstrafe @FrauenbundCH @CurauAepli https://t.co/F7W9jfjY9z,0,0,1
"#Servicetweet für @lisapaus. Der Tod tritt bei einer #Abtreibung unter großen Schmerzen und Ängsten ein. Das Herz hört auf zu schlagen, wenn der Körper das Leiden und den Blutverlust nicht mehr ertragen kann. Allen Befürwortern dieser Grausamkeit sei beigefügtes Video empfohlen.",0,0,1
"Ausdrücklich sprach sich der Papst gegen Abtreibung und Todesstrafe aus, kritisierte die zunehmende Verfolgung von Christen in der ganzen Welt, und warnte vor einem ideologischen Totalitarismus. 

https://t.co/z36tGOJLrC",0,0,1
USA: „Satanic Temple“ fordert Recht auf Abtreibung als „rituelle“ Handlung https://t.co/Tzo7HpEUE1,0,0,1
"Wann begreifen Menners eigentlich dass ihre ""tja wenn du zu dumm zum Verhüten bist!!1!1!""-Takes eher für das Recht auf Abtreibung als dagegen sprechen",0,0,1
"Immer weniger Ärzt*innen führen einen #Schwangerschaftsabbruch durch. Deshalb gibt es in vielen Städten und Regionen bereits jetzt Probleme, einen Arzt oder eine Ärztin für eine Abtreibung zu finden. Dabei sind manche Regionen schwerer betroffen als andere.  #abortionishealthcare https://t.co/QUk3X7Rwec",0,0,1
"""Es ist eine #Person, man tötet"" Dr. Lisa Harris (#Abtreibungsaerztin) #abtreibung",0,0,0
"Männer die bei Themen, wo ihre Meinung irrelevant ist (wie Periode, Abtreibung) die Fresse halten sind so attraktiv",0,0,1
"Abtreibung: Der neue Kampf um den Paragraf 218, Kolumne - DER SPIEGEL-  alter Artikel, aber aktuelles Thema https://t.co/ZlOyxsgLYD",0,0,1
"""'Jackson' bietet einen intimen und beispiellosen Einblick in das Leben dreier Frauen, die in die komplexen Probleme des Zugangs zu Abtreibung verstrickt sind"" #Dokutipp https://t.co/apf0cOsD38 @ARTEpresse",0,1,1
"https://t.co/p5vPXwxySH
fr hat eine Headline geändert. 

Abtreibung-Ärztin in Deutschland: „Zu uns kommen auch Bibeltreue“

 Alle Änderungen auf https://t.co/r556DNaPLq https://t.co/2BpKKYwepY",0,0,1
"Auf den Spuren von Herodes...passendes timing. Man darf wohl getrost von Kinderhassern &amp; Kinderhasserinnen sprechen. Bei uneingeschränkter Freigabe der Abtreibung darf man sich fragen, wann sie den straffreien Infantizid - vielleicht bis zur Einschulung fordern?",0,0,1
"""Das Radio"" ist der letzte Ort, wo man sich zur RKK informieren sollte.

Es gibt keine Ablehnung der RKK, was Kinderwunschbehandlung generell angeht. 

Abgelehnt werden die Abtreibung befruchteter Oozyten, Leihmutterschaft und der Handel mit Oozyten.",0,0,0
"Die von Bundesfamilienministerin Lisa Paus (Grüne) geforderte Abschaffung des Abtreibungs-Paragrafen 218 stößt auf heftige Kritik:
https://t.co/Uxrr4rnMpr
#Abtreibung #Lebensschutz",0,0,1
Reproduktive Freiheit: Sophie Lewis hebt die Debatten über Abtreibung auf ein neues Niveau. https://t.co/aGnHcVbIzZ https://t.co/1daMukoNzh @antjeschrupp via @piqd_de,0,0,1
"#Abtreibung 

Schlimme Pläne der #AmpelDesGrauens !

https://t.co/8Srsw6PRRG",0,0,1
"Bald kein #Lebensschutz mehr? Wenn generell erlaubt ist, Menschen vor der Geburt am Weiterleben zu hindern, warum sollte man dann nicht auch das Leben alter, kranker und behinderter Menschen beenden dürfen?  #Abtreibung https://t.co/Nir73Gs3pN",0,0,1
"Grüne und Linke stehen immer auf der Seite der..
Kleinen, 
Benachteiligten,
Hilflosen,
Machtlosen,
Schwachen,

.... außer beim Thema ""Abtreibung""....

🤔",0,0,1
"wenn ich rausfinde, dass ich schwanger bin mit zwillingen beantrage ich sofort eine abtreibung",0,0,0
"Salonfähig ist krieg zu führen,Salonfähig ist Waffeln  zu liefern,Salonfähig ist Abtreibung,Salonfähig ist lügen und Betrugen,Salonfähig ist denunzieren,Salonfähig ist die Menschen zu verspotten,Salonfähig ist am Silvester Polizei und Krankenwagen zu attackieren🤔",0,1,0
"Der Wahnsinn geht in die nächste Runde mit der Bewegung ""Stoppt das Kinderkriegen"" und Slogans wie ""Abtreibung ist ein Akt der Liebe"" oder ""Abtreibungen machen Träume wahr""
https://t.co/0ZGofKmzUQ
#LifeMatters https://t.co/DoIxhyZ87w",0,0,1
"Wenn konservative, religiöse alte weiße Männer entscheiden dürfen: In #Alabama ist Abtreibung jetzt bei Androhung von 99 Jahren Haft verboten. Auch nach Vergewaltigung oder Inzest.
#Gilead lässt grüßen!
Die Hälfte der #USA ist auf dem Weg zurück ins Mittelalter. Im Jahr 2023!",0,0,1
Wenn ich gewusst hätte mit was für Geschöpfen ich meinen Sauerstoff teilen muss wäre ich über ne Abtreibung auch nicht böse gewesen.,0,1,0
"Ja, und Kinder vor der Geburt töten wollen. 👶💀 Die Heuchelei ist unfassbar! #Abtreibung",0,0,1
"#Abtreibung 

Ich bin mir nicht ganz sicher,
ob alle deutschen Bundesminister juristische
Grundkenntnisse besitzen:
https://t.co/aaPKKAZwgM

Man lese, was das höchste deutsche Gericht
dazu festgestellt hat:
https://t.co/4CLJSwq1kH

Will die #AmpelDesGrauens das Recht verbiegen?",0,0,1
"#Ministerin #Paus #Abtreibung .Wer sich um den Schutz ungeschlüpfter #Hühnerküken sorgt ,aber #Ungeborenen #Kindern den staatlichen Schutz bis zur #Geburt verweigert  handelt nicht nur masstabslos  sondern begeht schlimmes #Unrecht",0,0,0
"Nebelbombe 3 💣🌫️
Nicht Frauen, die ein Problem haben o. einen Schwangerschaftsabbruch vorgenommen haben werden ""stigmatisiert"" 😘🫂, sondern DIE HALTUNG, dass #Abtreibung (Kindstötung) etwas normales &amp; erstrebenswertes sei wird tabuisiert! ✋⛔️",0,1,1
Neuer Mechanismus für Chromosomen-Fehler in Krebszellen entdeckt https://t.co/pgBtdXKGXz,0,0,1
"Wir schreiben das Jahr 2022 und eine emanzipatorische und feministische Partei @dieLinke fängt an, emanzipatorische und feministische Strukturen entwickeln zu wollen… aha!",0,0,1
"Brasilien will Giftmüll-Schiff versenken:
Der große Klima-Präsident #Lula ...
https://t.co/ReVqYnVuHO",0,0,1
Zombie Nation - Kernkraft 400 (DJ Gius Radio Edit),0,0,0
"In den ländlichen Gemeinden gibt es Schulen, Arztpraxen, soziale Zirkel, Läden und andere Räume, die der Bevölkerung zugute kommen. 
#Cuba  
https://t.co/7DZLQOqEsZ",0,0,1
"40 IQ Hinterwäldler: Stalin war ein roter Zar

100 IQ linker Midwit: Stalin war als Kommunist gegen jede Form von monarchischer Herrschaft

160 IQ weiser Druide: Stalin war ein roter Zar",0,0,0
"CIA warnte schon vor Wochen vor Angriff auf Nordstream 1 und 2
Weiterlesen =&gt; https://t.co/gKt21HClEX
#ImTrend #Viral #Schlagzeilen #HeuteImTrend #NachrichtenHeute #AustriaNachrichten #Nachrichtenaktualisierung #TrendigeNachrichten #ViraleNachrichten #AustriaÜberschrift",0,0,1
"❌ HEUTE!!❌

👉31.01. 20-21 Uhr 

👉Zoom zum Volksentscheid #Berlin2030 klimaneutral!

Sei dabei und unterstütze diese einmalige Gelegenheit für ein ambitioniertes #Klimaschutzgesetz in #Berlin!💪

Anmeldung:👇👇

https://t.co/tRaNYG85bL…

1/3 https://t.co/mmXf9Ak1Bg",0,0,1
Eil: Der Haftbefehl wegen des Verdachts der Vorbereitung einer schweren staatsgefährdenden Gewalttat bleibt bestehen.#Hagen #Synagoge #Terror #Islamismus https://t.co/TXI3bus3MD,0,0,1
"Wenn ich die Grüne Partei so beobachte - mit Fokus auf die sogenannte ""feministische Außenpolitik"", aber auch in Bezug auf andere Themen - beschleicht mich der Verdacht, dass die Partei sich in Umfragen nur deswegen noch halten kann, weil es keine echte linke Alternative gibt.",0,0,0
Webb Unveils Dark Side via NASA https://t.co/LmsHU5b6Wp https://t.co/Jzvt75bbmB,0,0,1
"Lange Wartezeiten: Ärger um Bearbeitungsdauer für Bildungspaket in Potsdam-Mittelmark.
#badbelzig #potsdammittelmark #kreisverwaltung #bildungspaket #kommunalpolitik #kreistag #Fachkräftemangel #personalmangel
https://t.co/XrxLbeRetr via @maz_online",0,0,1
Das chinesische Angebot von SWI ist auf Festland-China schon lange unerreichbar und seit kurzem ist die russischsprachige Seite in Russland nicht mehr zugänglich. Die folgenden Tipps sollen freien Zugang zu unseren Inhalten ermöglichen. https://t.co/E4ef0nduO4,0,0,1
"Deshalb startet bald mein Interview-Projekt #NoSportsJust - am Mikro: 1 freie Journalistin (ich), 2 Menschen ausm internationalen Sportzirkus (#RoadtoParis). Aber wir reden nicht (nur) über #Sport. Sondern über 🍀🥶🤬🧯⚓️🚢🏦🍻 GERECHTIGKEIT 🤎🏐 #FragenWasIst 💚 @Freischreiber",0,1,0
"Welches Fach denn nicht?? LOL
Nee Spaß meine Religion/Ethik Lehrerin in der Berufsschule war die Beste.
Auch mein Deutsch Lehrer dort war mega gechillt. Versicherungslehre Professor hat uns oft von seinem Hund erzählt 🥺 Und Fotos gezeigt 😭♥️",0,0,0
#operette in der Berliner U-Bahn. Ich bin sprachlos vor Staunen und Begeusterung. #lgbt https://t.co/NT7r0SyhT8,0,0,1
"#BerlinGestalter 🙈, bitte lassen Sie sich neu einstellen, Sie scheinen ja noch dümmer als Lauterbach zu sein. 🤷‍♂️
#Maskenpflicht #Evidenzbasiert
#StefanEvers #Grundgesetz #GrundgesetzArtikel2 #Grundrechteschützen",0,1,0
Sportlich: Fußball ist der Kaiser des Sports weltweit. Keine Sportart kann Fußball das Wasser reichen. #ArgentinaVsFrance #Fussball #Kaiser #WorldCup,0,0,0
"#Frankreich #Renteneintrittsalter
Vor der Parlamentsdebatte: Französische Regierung kommt Konservativen bei #Rentenreform entgegen https://t.co/6FfE95hFFB via @derspiegel",0,0,1
"Tonight we are translating ""Ich finde Hamburg so schön"", a book for immigrants into Farsi :)

https://t.co/85xq8mONxW",0,0,1
Climate Poetry: In ihrem dritten Gedichtband „Nicht warten auf King Tide“ schaut Judith Hennemann den Umweltkatastrophen dieser Welt ins Gesicht. https://t.co/T4VSIRbqej,0,0,1
Alleine die Ankündigung motiviert mich woanders einzukaufen,0,0,0
"Tolle Aktion! 20.000 Kerzen und 6.500 Fußbälle erinnern an die Verstorbenen Gastarbeiter (d,m,w), während in #katar die #wm eröffnet wurde.
#WM2022 
#Quatar2022 
#WorldCup https://t.co/cFicSt8dbd",0,0,1
Fachkräftemangel? Das ist auch viel Stimmungsmache. Die IT-Branche setzt Fachkräfte frei.,0,0,1
Der nächste Vorschlag der @Die_Gruenen wird dann Geburtenkontrolle sein #Hofreiter 🙈 https://t.co/NOG2IOGUWp,0,0,1
Russland testet erfolgreich Hyperschall-Raketen https://t.co/vZhS8RK9Cv,0,0,1
Verkehr: Mann stirbt bei Kollision mit Falschfahrer auf A94 https://t.co/wKispmeBQ4 https://t.co/zLismejUQ2,0,0,1
Aktuelle Meldungen der Luftfahrt am Freitag https://t.co/YfllDBg8xe,0,0,1
"#Parteienfinanzierung
Diese Leute haben keinen Cent von dir verdient.
0 Euro Steuergelder für Politiker!",0,0,1
"LIVE | Abschied von #QueenElizabeth II. | #UPDATESPEZIAL jetzt auf https://t.co/kxyaetIZlM 

#TwitchDE https://t.co/ju5pXP3qbu",0,0,1
